,Date,goals_for,goals_against,goals,shots,shots_on_target,shots_on_target_pct,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,venue_code,time,day_code,hometeam_code,opponent_code,target
1295,2023-04-26,1,2,1,7,2,28.6,15.5,0,0,0,0.8,0.8,0.11,0.2,0.2,13,11,9,2,2,6,12,50.0,6,16,7,9,18,31,13,0,1,19.75,2,9,3,0
1296,2023-04-29,3,4,3,8,4,50.0,16.1,0,0,0,1.7,1.7,0.23,1.3,1.3,23,15,10,10,3,8,14,57.1,6,12,6,6,11,34,23,1,0,12.5,5,9,10,0
1297,2023-05-03,0,3,0,6,2,33.3,24.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4,12,8,4,7,1,4,13,30.8,9,6,1,5,11,23,28,0,0,20.0,2,9,6,0
1298,2023-05-07,1,0,1,15,4,26.7,15.5,0,0,0,1.3,1.3,0.09,-0.3,-0.3,17,7,11,4,2,9,19,47.4,10,13,3,10,10,27,19,0,1,19.0,6,9,2,1
1299,2022-08-05,0,2,0,10,2,20.0,14.2,0,0,0,1.2,1.2,0.12,-1.2,-1.2,18,9,8,6,4,3,16,18.8,13,10,4,6,8,26,18,0,1,20.0,4,10,5,0
1300,2022-08-15,1,1,1,7,3,42.9,14.7,0,0,0,1.0,1.0,0.15,0.0,0.0,23,14,17,5,1,11,21,52.4,10,17,10,7,18,41,37,0,0,20.0,0,10,3,2
1301,2022-08-27,2,4,1,2,2,100.0,20.6,0,0,0,0.1,0.1,0.06,0.9,0.9,9,6,7,2,0,4,14,28.6,10,7,4,3,5,14,26,0,0,15.0,5,10,6,0
1302,2022-09-03,0,0,0,19,9,47.4,20.0,0,0,0,1.0,1.0,0.05,-1.0,-1.0,23,17,16,5,2,10,14,71.4,4,20,11,9,13,36,36,0,0,15.0,5,10,8,2
1303,2022-10-01,1,2,1,7,3,42.9,20.1,0,0,0,0.4,0.4,0.06,0.6,0.6,18,10,11,4,3,8,14,57.1,6,13,3,10,7,25,15,0,1,15.0,5,10,1,0
1304,2022-10-22,0,3,0,9,2,22.2,17.1,2,0,0,0.9,0.9,0.11,-0.9,-0.9,20,12,9,10,1,5,10,50.0,5,12,2,10,2,22,16,2,0,15.0,5,10,4,0
1305,2022-11-06,2,1,2,15,6,40.0,20.5,2,0,0,1.0,1.0,0.07,1.0,1.0,13,9,8,4,1,8,10,80.0,2,9,0,9,4,17,11,0,0,14.0,6,10,9,1
1306,2023-01-04,0,4,0,19,4,21.1,20.1,0,0,0,0.8,0.8,0.04,-0.8,-0.8,22,13,11,8,3,11,16,68.8,5,14,5,9,8,30,10,1,1,20.0,2,10,0,0
1307,2023-01-15,0,1,0,10,5,50.0,17.9,0,0,0,0.7,0.7,0.07,-0.7,-0.7,24,11,12,11,1,9,18,50.0,9,12,5,7,8,32,27,1,0,14.0,6,10,1,0
1308,2023-01-18,1,1,1,10,5,50.0,18.2,2,0,0,0.5,0.5,0.05,0.5,0.5,24,11,10,9,5,10,12,83.3,2,17,3,14,21,45,18,0,1,20.0,2,10,2,2
1309,2023-01-21,0,0,0,6,1,16.7,19.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,29,17,12,14,3,9,15,60.0,6,13,2,11,16,45,30,0,1,17.5,5,10,8,2
1310,2023-02-04,1,2,1,10,3,30.0,12.8,0,0,0,1.3,1.3,0.14,-0.3,-0.3,16,9,14,1,1,10,12,83.3,2,11,3,8,13,29,16,1,0,15.0,5,10,2,0
1311,2023-02-11,1,1,1,6,1,16.7,12.4,0,0,0,1.1,1.1,0.18,-0.1,-0.1,19,14,10,5,4,5,18,27.8,13,11,5,6,15,34,24,0,1,15.0,5,10,7,2
1312,2023-02-25,0,0,0,6,0,0.0,15.0,0,0,0,0.7,0.7,0.12,-0.7,-0.7,16,11,8,6,2,3,12,25.0,9,11,2,9,6,22,25,0,1,19.75,5,10,3,2
1313,2023-03-11,0,1,0,4,0,0.0,17.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,11,8,7,4,0,7,21,33.3,14,17,5,12,9,20,24,0,1,17.5,5,10,6,0
1314,2023-03-15,0,1,0,11,3,27.3,17.3,1,0,0,1.1,1.1,0.11,-1.1,-1.1,15,11,2,11,2,9,13,69.2,4,12,1,11,13,28,15,0,0,19.5,2,10,7,0
1315,2023-03-19,1,4,1,9,5,55.6,14.6,1,0,0,0.8,0.8,0.09,0.2,0.2,18,10,11,6,1,10,17,58.8,7,14,5,9,18,36,34,0,0,14.0,6,10,5,0
1316,2023-04-22,0,0,0,12,2,16.7,19.8,0,0,0,0.5,0.5,0.04,-0.5,-0.5,15,11,9,5,1,11,18,61.1,7,11,2,9,5,20,21,0,1,15.0,5,10,4,2
1317,2023-04-29,4,3,4,15,5,33.3,18.1,1,1,1,2.1,1.3,0.09,1.9,1.7,21,13,9,8,4,8,10,80.0,2,7,1,6,5,26,30,0,1,12.5,5,10,9,1
1318,2023-05-06,0,1,0,7,2,28.6,17.6,1,0,0,0.4,0.4,0.05,-0.4,-0.4,15,11,7,5,3,6,15,40.0,9,10,2,8,12,27,18,0,0,15.0,5,10,0,0
1319,2023-08-19,2,0,1,17,6,35.3,13.8,0,0,0,1.7,1.7,0.1,-0.7,-0.7,15,9,10,4,1,10,20,50.0,10,18,9,9,5,20,20,0,1,17.5,5,0,2,1
1320,2023-09-24,2,2,2,13,5,38.5,16.0,0,0,0,1.4,1.4,0.11,0.6,0.6,28,15,14,11,3,9,17,52.9,8,7,3,4,6,34,22,2,0,14.0,6,0,5,2
1321,2023-09-30,2,1,1,24,8,33.3,19.8,0,0,0,2.2,2.2,0.09,-1.2,-1.2,23,19,13,5,5,12,19,63.2,7,17,3,14,11,34,15,0,1,17.5,5,0,3,1
1322,2023-10-27,2,1,1,10,1,10.0,19.5,1,0,0,1.1,1.1,0.11,-0.1,-0.1,20,14,12,5,3,10,18,55.6,8,14,6,8,6,26,22,0,0,20.0,4,0,10,1
1323,2023-11-06,1,4,1,8,5,62.5,23.5,1,0,0,0.9,0.9,0.11,0.1,0.1,24,17,11,9,4,15,31,48.4,16,12,3,9,12,36,22,1,1,20.0,0,0,1,0
1324,2023-12-03,3,3,3,8,4,50.0,20.7,0,0,0,0.5,0.5,0.06,2.5,2.5,13,6,11,2,0,6,15,40.0,9,17,4,13,4,17,37,4,0,16.5,6,0,6,2
1325,2023-12-07,1,2,1,23,6,26.1,17.1,1,0,0,1.8,1.8,0.08,-0.8,-0.8,18,13,6,7,5,9,13,69.2,4,9,2,7,10,28,13,1,1,20.25,3,0,9,0
1326,2023-12-10,4,1,4,22,10,45.5,15.5,0,1,1,3.8,3.0,0.14,0.2,0.0,31,22,15,10,6,13,21,61.9,8,12,2,10,10,41,13,2,1,16.5,6,0,8,1
1327,2023-12-23,2,1,2,13,6,46.2,15.1,0,0,0,1.5,1.5,0.11,0.5,0.5,23,15,13,6,4,16,24,66.7,8,13,4,9,12,35,23,1,1,15.0,5,0,4,1
1328,2023-12-28,2,4,2,19,3,15.8,15.2,1,0,0,2.3,2.3,0.12,-0.3,-0.3,16,8,8,7,1,8,14,57.1,6,8,2,6,11,27,12,1,0,19.5,3,0,7,0
1329,2024-01-14,2,2,2,16,5,31.3,14.4,0,0,0,1.2,1.2,0.08,0.8,0.8,22,12,12,5,5,12,27,44.4,15,17,3,14,13,35,16,0,0,16.5,6,0,2,2
1330,2024-02-03,2,2,2,9,6,66.7,17.8,0,0,0,1.0,1.0,0.11,1.0,1.0,22,13,16,5,1,5,13,38.5,8,10,3,7,11,33,34,1,0,12.5,5,0,4,2
1331,2024-02-10,2,1,2,16,6,37.5,17.1,1,0,0,1.6,1.6,0.1,0.4,0.4,10,3,3,5,2,4,12,33.3,8,9,2,7,15,25,22,0,1,15.0,5,0,7,1
1332,2024-03-02,3,1,3,14,6,42.9,13.5,0,0,0,1.9,1.9,0.14,1.1,1.1,18,11,5,3,10,15,19,78.9,4,9,1,8,5,23,9,0,1,15.0,5,0,10,1
1333,2024-04-02,1,1,1,13,4,30.8,17.4,0,0,0,1.0,1.0,0.07,0.0,0.0,21,15,11,5,5,13,24,54.2,11,16,3,13,8,29,20,1,0,20.25,1,0,9,2
1334,2024-04-13,0,4,0,11,2,18.2,19.0,0,0,0,0.8,0.8,0.07,-0.8,-0.8,14,10,4,6,4,9,19,47.4,10,12,5,7,9,23,18,2,0,12.5,5,0,8,0
1335,2024-04-28,2,3,2,14,1,7.1,16.8,0,1,1,2.3,1.6,0.12,-0.3,-0.6,24,12,8,11,5,12,21,57.1,9,13,5,8,8,32,12,0,1,14.0,6,0,5,0
1336,2024-05-02,0,2,0,19,3,15.8,16.9,0,0,0,1.6,1.6,0.09,-1.6,-1.6,16,9,6,7,3,7,21,33.3,14,11,3,8,10,26,10,0,0,19.5,3,0,1,0
1337,2024-05-05,2,4,2,11,6,54.5,21.6,1,0,0,1.2,1.2,0.11,0.8,0.8,14,9,5,6,3,6,13,46.2,7,17,5,12,7,21,23,2,0,16.5,6,0,3,0
1338,2024-05-14,0,2,0,10,5,50.0,15.0,0,0,0,1.7,1.7,0.17,-1.7,-1.7,23,13,10,10,3,9,16,56.3,7,7,1,6,11,34,11,2,1,20.0,1,0,6,0
1339,2023-08-13,1,1,1,10,4,40.0,13.2,1,0,0,1.4,1.4,0.14,-0.4,-0.4,13,9,6,5,2,6,16,37.5,10,14,5,9,7,20,18,0,1,16.5,6,1,3,2
1340,2023-08-20,1,3,1,16,3,18.8,17.1,0,0,1,2.5,1.7,0.11,-1.5,-0.7,16,11,5,8,3,3,8,37.5,5,8,3,5,3,19,13,1,0,16.5,6,1,9,0
1341,2023-10-21,2,2,2,10,4,40.0,20.4,0,1,1,1.3,0.6,0.06,0.7,0.4,17,10,16,1,0,9,15,60.0,6,11,5,6,9,26,18,1,1,17.5,5,1,5,2
1342,2023-11-06,4,1,4,16,6,37.5,16.8,0,1,1,4.1,3.3,0.21,-0.1,-0.3,18,11,8,8,2,14,21,66.7,7,6,2,4,9,27,8,0,0,20.0,0,1,0,1
1343,2023-11-12,4,4,4,16,8,50.0,19.1,1,1,1,2.9,2.2,0.14,1.1,0.8,21,13,15,6,0,11,25,44.0,14,12,2,10,5,26,20,0,1,16.5,6,1,6,2
1344,2023-11-25,1,4,1,7,4,57.1,18.4,2,0,0,0.5,0.5,0.08,0.5,0.5,26,15,10,11,5,10,21,47.6,11,14,4,10,12,38,14,1,0,15.0,5,1,8,0
1345,2023-12-03,3,2,3,7,3,42.9,19.6,0,1,1,2.1,1.3,0.19,0.9,0.7,13,7,8,4,1,8,17,47.1,9,9,4,5,13,26,31,0,1,14.0,6,1,7,1
1346,2023-12-06,1,2,1,13,3,23.1,15.0,0,0,0,1.5,1.5,0.12,-0.5,-0.5,12,6,8,4,0,10,19,52.6,9,15,7,8,10,22,19,4,0,20.25,2,1,2,0
1347,2023-12-10,0,2,0,16,4,25.0,18.5,1,0,0,0.9,0.9,0.06,-0.9,-0.9,20,14,5,13,2,10,17,58.8,7,11,2,9,4,24,25,0,0,14.0,6,1,4,0
1348,2023-12-27,2,1,2,8,2,25.0,15.3,0,1,1,2.6,1.8,0.22,-0.6,-0.8,21,16,9,11,1,10,22,45.5,12,16,5,11,6,27,24,1,1,19.5,2,1,10,1
1349,2024-01-31,1,4,1,4,3,75.0,18.8,0,0,0,0.6,0.6,0.15,0.4,0.4,14,7,5,9,0,5,15,33.3,10,15,9,6,9,23,33,1,0,20.25,2,1,3,0
1350,2024-02-12,3,1,3,14,5,35.7,15.3,0,0,0,1.4,1.4,0.1,1.6,1.6,16,9,6,7,3,7,9,77.8,2,17,5,12,6,22,7,0,0,20.0,0,1,10,1
1351,2024-02-17,1,1,1,9,6,66.7,12.8,0,0,0,1.4,1.4,0.16,-0.4,-0.4,28,11,16,7,5,10,17,58.8,7,26,14,12,8,36,54,0,0,17.5,5,1,6,2
1352,2024-03-11,3,2,3,12,7,58.3,19.7,0,0,0,1.6,1.6,0.13,1.4,1.4,33,22,20,12,1,21,32,65.6,11,13,3,10,14,47,22,0,1,20.0,0,1,8,1
1353,2024-04-04,4,3,4,26,8,30.8,19.0,1,2,2,3.0,1.4,0.06,1.0,0.6,12,6,4,5,3,6,15,40.0,9,18,7,11,8,20,7,2,1,20.25,3,1,2,1
1354,2024-04-15,6,0,6,13,9,69.2,18.8,0,1,1,3.1,2.3,0.2,2.9,2.7,10,5,6,3,1,5,13,38.5,8,13,2,11,9,19,28,1,1,20.0,0,1,4,1
1355,2024-04-23,0,5,0,7,1,14.3,13.0,1,0,0,1.6,1.6,0.24,-1.6,-1.6,13,5,9,3,1,6,12,50.0,6,14,10,4,7,20,16,3,0,20.0,1,1,5,0
1356,2024-05-02,2,0,2,16,4,25.0,16.1,2,0,0,2.2,2.2,0.16,-0.2,-0.2,22,8,15,6,1,8,18,44.4,10,21,9,12,10,32,31,0,1,19.5,3,1,0,1
1357,2024-05-05,5,0,5,25,14,56.0,15.7,1,0,0,4.1,4.1,0.17,0.9,0.9,18,13,10,6,2,9,27,33.3,18,7,3,4,8,26,26,0,1,14.0,6,1,9,1
1358,2024-05-15,2,1,2,14,6,42.9,20.3,2,0,0,1.5,1.5,0.11,0.5,0.5,14,9,8,4,2,10,18,55.6,8,12,3,9,5,19,34,0,0,19.75,2,1,7,1
1359,2023-08-19,0,2,0,22,6,27.3,15.6,1,0,0,2.1,2.1,0.09,-2.1,-2.1,22,11,9,9,4,13,27,48.1,14,18,3,15,8,30,18,0,0,17.5,5,2,0,0
1360,2023-09-03,1,3,1,10,2,20.0,16.5,0,0,0,0.9,0.9,0.09,0.1,0.1,15,6,8,6,1,10,22,45.5,12,21,8,13,8,23,28,0,0,16.5,6,2,5,0
1361,2023-09-16,1,3,1,14,4,28.6,18.6,1,0,0,1.0,1.0,0.07,0.0,0.0,16,10,6,4,6,10,16,62.5,6,7,0,7,4,20,2,0,1,15.0,5,2,7,0
1362,2023-09-30,0,1,0,19,3,15.8,15.5,0,0,0,1.3,1.3,0.07,-1.3,-1.3,32,21,12,12,8,10,20,50.0,10,8,2,6,4,36,13,1,1,15.0,5,2,10,0
1363,2023-10-29,0,3,0,7,3,42.9,15.2,0,0,0,0.9,0.9,0.14,-0.9,-0.9,14,8,9,3,2,4,16,25.0,12,8,5,3,6,20,25,0,1,15.5,6,2,6,0
1364,2023-11-26,3,0,3,8,3,37.5,17.4,0,1,1,2.2,1.4,0.18,0.8,0.6,21,9,13,7,1,8,10,80.0,2,13,6,7,11,32,39,0,0,16.5,6,2,4,1
1365,2023-12-02,0,1,0,8,1,12.5,18.2,0,0,0,0.5,0.5,0.06,-0.5,-0.5,15,9,9,5,1,6,17,35.3,11,17,6,11,7,22,27,1,0,20.0,5,2,8,0
1366,2023-12-06,2,1,2,27,8,29.6,15.4,1,0,1,4.1,3.3,0.13,-2.1,-1.3,16,13,3,10,3,10,19,52.6,9,14,3,11,6,22,10,1,1,20.25,2,2,1,1
1367,2023-12-17,0,0,0,6,1,16.7,16.3,0,0,0,0.8,0.8,0.14,-0.8,-0.8,17,10,12,5,0,7,15,46.7,8,24,13,11,7,24,48,1,0,16.5,6,2,3,2
1368,2023-12-23,0,2,0,11,3,27.3,18.1,0,0,0,1.0,1.0,0.09,-1.0,-1.0,20,11,8,10,2,11,20,55.0,9,10,3,7,3,23,22,1,0,12.5,5,2,9,0
1369,2024-01-14,2,2,2,9,2,22.2,14.5,1,0,0,0.8,0.8,0.08,1.2,1.2,21,15,9,7,5,10,16,62.5,6,12,5,7,9,30,32,0,1,16.5,6,2,0,2
1370,2024-02-04,3,0,3,12,5,41.7,20.4,0,0,0,0.7,0.7,0.06,2.3,2.3,18,10,9,6,3,10,24,41.7,14,16,7,9,5,23,26,0,1,14.0,6,2,9,1
1371,2024-03-03,1,3,1,3,1,33.3,16.7,0,0,0,0.2,0.2,0.08,0.8,0.8,19,12,13,5,1,10,20,50.0,10,21,11,10,10,29,40,1,0,15.5,6,2,6,0
1372,2024-03-09,2,0,2,13,6,46.2,17.6,1,2,2,2.7,1.1,0.09,-0.7,-1.1,15,11,10,4,1,9,13,69.2,4,18,10,8,5,20,24,0,1,12.5,5,2,4,1
1373,2024-04-04,3,4,3,19,5,26.3,16.8,0,0,0,1.5,1.5,0.08,1.5,1.5,18,10,9,7,2,8,14,57.1,6,20,9,11,18,36,16,0,0,20.25,3,2,1,0
1374,2024-04-07,2,2,2,9,5,55.6,18.1,0,0,0,0.7,0.7,0.08,1.3,1.3,32,19,18,11,3,12,24,50.0,12,18,9,9,11,43,30,0,1,15.5,6,2,3,2
1375,2024-05-06,0,4,0,7,2,28.6,16.7,1,0,0,0.4,0.4,0.05,-0.4,-0.4,25,18,20,3,2,16,30,53.3,14,11,4,7,8,33,19,1,0,20.0,0,2,10,0
1376,2024-05-12,0,1,0,14,2,14.3,22.9,0,0,0,0.5,0.5,0.04,-0.5,-0.5,17,12,10,5,2,11,18,61.1,7,11,3,8,5,22,19,0,1,16.5,6,2,5,0
1377,2024-05-15,3,2,3,17,8,47.1,15.2,0,0,0,1.5,1.5,0.09,1.5,1.5,17,8,10,4,3,6,17,35.3,11,13,6,7,14,31,32,0,1,20.0,2,2,8,1
1378,2024-05-19,2,0,2,11,4,36.4,17.0,0,0,0,1.3,1.3,0.12,0.7,0.7,21,14,8,11,2,12,15,80.0,3,16,9,7,7,28,16,0,0,16.0,6,2,7,1
1379,2023-08-13,1,1,1,13,1,7.7,17.8,0,0,0,1.3,1.3,0.1,-0.3,-0.3,19,9,10,6,3,5,15,33.3,10,19,2,17,10,29,39,0,0,16.5,6,3,1,2
1380,2023-08-27,2,1,2,9,4,44.4,17.2,1,0,0,0.9,0.9,0.1,1.1,1.1,12,7,6,4,2,5,15,33.3,10,12,4,8,8,20,19,1,0,16.5,6,3,8,1
1381,2023-09-24,3,1,3,21,6,28.6,19.3,2,1,1,3.0,2.2,0.11,0.0,-0.2,17,11,6,6,5,6,20,30.0,14,13,3,10,9,26,20,0,1,14.0,6,3,9,1
1382,2023-09-30,1,2,1,12,4,33.3,14.9,0,0,0,1.3,1.3,0.11,-0.3,-0.3,15,7,10,3,2,10,19,52.6,9,20,11,9,6,21,24,0,0,17.5,5,3,0,0
1383,2023-10-08,2,2,2,13,3,23.1,18.8,0,1,1,2.3,1.6,0.12,-0.3,-0.6,22,17,8,9,5,12,25,48.0,13,12,5,7,11,33,19,1,0,14.0,6,3,7,2
1384,2023-10-21,2,0,2,25,5,20.0,22.4,1,1,1,2.2,1.4,0.06,-0.2,-0.4,13,9,3,8,2,8,20,40.0,12,7,1,6,7,20,14,0,1,12.5,5,3,4,1
1385,2023-11-25,1,1,1,8,3,37.5,15.9,0,0,0,0.6,0.6,0.07,0.4,0.4,12,7,7,5,0,6,23,26.1,17,13,7,6,5,17,22,1,0,12.5,5,3,6,2
1386,2023-12-09,2,1,2,14,2,14.3,17.4,0,0,0,1.2,1.2,0.09,0.8,0.8,11,8,6,4,1,7,13,53.8,6,11,2,9,5,16,22,0,0,12.5,5,3,10,1
1387,2023-12-17,0,0,0,34,8,23.5,17.7,0,0,0,2.3,2.3,0.07,-2.3,-2.3,24,13,6,14,4,9,13,69.2,4,9,1,8,8,32,5,0,1,16.5,6,3,2,2
1388,2023-12-23,1,1,1,13,3,23.1,20.1,1,0,0,1.0,1.0,0.07,0.0,0.0,34,21,15,14,5,14,24,58.3,10,15,5,10,5,39,18,0,1,17.5,5,3,5,2
1389,2024-01-01,4,2,4,32,12,37.5,16.2,0,1,2,7.0,5.4,0.17,-3.0,-2.4,15,7,3,7,5,7,20,35.0,13,11,1,10,11,26,1,0,1,20.0,0,3,8,1
1390,2024-01-31,4,1,4,27,13,48.1,19.9,2,0,1,2.9,2.1,0.08,1.1,1.9,22,18,7,11,4,14,22,63.6,8,13,0,13,6,28,8,0,1,20.25,2,3,1,1
1391,2024-02-04,1,3,0,10,1,10.0,19.7,0,0,0,0.4,0.4,0.04,-0.4,-0.4,11,6,6,3,2,5,13,38.5,8,14,5,9,8,19,17,2,0,16.5,6,3,5,0
1392,2024-03-10,1,1,1,18,5,27.8,19.0,1,1,1,2.7,1.9,0.11,-1.7,-1.9,23,15,7,13,3,9,22,40.9,13,14,2,12,12,35,14,0,1,15.75,6,3,6,2
1393,2024-03-31,2,1,2,30,8,26.7,16.6,0,0,0,2.8,2.8,0.09,-0.8,-0.8,19,10,8,7,4,11,19,57.9,8,16,2,14,12,31,15,0,1,14.0,6,3,7,1
1394,2024-04-07,2,2,2,27,6,22.2,17.5,0,1,1,3.6,2.9,0.11,-1.6,-1.9,15,10,5,6,4,10,17,58.8,7,10,2,8,3,18,13,1,0,15.5,6,3,2,2
1395,2024-04-14,0,1,0,21,5,23.8,12.5,1,0,0,2.7,2.7,0.13,-2.7,-2.7,26,17,9,14,3,12,23,52.2,11,14,3,11,5,31,11,0,1,14.0,6,3,10,0
1396,2024-04-24,0,2,0,23,7,30.4,16.8,0,0,0,2.1,2.1,0.09,-2.1,-2.1,14,7,8,5,1,5,16,31.3,11,17,4,13,5,19,8,2,0,20.0,2,3,4,0
1397,2024-04-27,2,2,1,28,8,28.6,16.6,1,0,0,1.7,1.7,0.06,-0.7,-0.7,18,15,5,10,3,7,16,43.8,9,7,1,6,6,24,19,1,0,12.5,5,3,9,2
1398,2024-05-05,4,2,4,25,12,48.0,15.3,0,0,0,3.3,3.3,0.15,0.7,0.7,26,14,15,9,2,15,23,65.2,8,14,2,12,11,37,12,0,1,16.5,6,3,0,1
1399,2023-09-17,0,1,0,8,1,12.5,21.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,19,13,13,3,3,7,17,41.2,10,13,6,7,10,29,17,0,1,16.5,6,4,5,0
1400,2023-10-21,0,2,0,6,1,16.7,35.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,17,14,13,3,1,8,16,50.0,8,15,11,4,14,31,28,1,0,12.5,5,4,3,0
1401,2023-10-29,1,0,1,10,4,40.0,17.4,0,0,0,0.8,0.8,0.08,0.2,0.2,29,14,11,17,1,9,27,33.3,18,11,2,9,14,43,30,0,0,13.0,6,4,9,1
1402,2023-11-04,1,1,1,10,4,40.0,14.4,1,0,0,0.7,0.7,0.07,0.3,0.3,16,8,9,7,0,8,17,47.1,9,7,1,6,6,22,25,0,1,15.0,5,4,7,2
1403,2023-11-11,3,2,3,8,4,50.0,14.5,0,0,0,1.5,1.5,0.19,1.5,1.5,22,13,17,3,2,6,19,31.6,13,14,6,8,10,32,40,1,0,15.0,5,4,10,1
1404,2023-11-26,0,3,0,24,6,25.0,16.9,0,0,0,2.4,2.4,0.11,-2.4,-2.4,15,9,7,7,1,9,15,60.0,6,5,0,5,14,29,9,0,1,16.5,6,4,2,0
1405,2023-12-07,3,0,3,21,6,28.6,13.3,0,0,0,3.3,3.3,0.16,-0.3,-0.3,22,13,6,13,3,12,24,50.0,12,11,2,9,10,32,21,1,1,19.5,3,4,8,1
1406,2023-12-10,2,0,2,9,5,55.6,16.4,0,0,0,1.2,1.2,0.15,0.8,0.8,23,13,16,6,1,13,25,52.0,12,11,6,5,14,37,25,0,1,14.0,6,4,1,1
1407,2023-12-23,1,2,1,18,8,44.4,15.8,0,0,0,1.8,1.8,0.1,-0.8,-0.8,17,10,6,8,3,10,20,50.0,10,15,2,13,16,33,14,0,0,15.0,5,4,0,0
1408,2023-12-27,1,3,1,7,2,28.6,12.5,0,0,0,1.0,1.0,0.14,0.0,0.0,15,5,8,6,1,5,20,25.0,15,15,5,10,9,24,22,0,1,20.25,2,4,6,0
1409,2024-02-03,2,2,2,14,4,28.6,14.3,0,0,0,2.6,2.6,0.23,-0.6,-0.6,25,16,8,11,6,14,23,60.9,9,12,1,11,17,42,15,0,1,12.5,5,4,0,2
1410,2024-02-10,0,2,0,5,1,20.0,22.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3,21,12,15,4,2,12,23,52.2,11,14,9,5,8,29,33,0,0,12.5,5,4,6,0
1411,2024-02-19,1,1,1,19,4,21.1,16.4,1,0,0,1.7,1.7,0.09,-0.7,-0.7,25,17,11,9,5,9,14,64.3,5,14,4,10,16,41,19,0,1,20.0,0,4,10,2
1412,2024-02-24,1,1,1,6,2,33.3,16.0,0,0,0,0.3,0.3,0.05,0.7,0.7,13,8,8,3,2,5,18,27.8,13,15,11,4,10,23,30,0,0,15.0,5,4,7,2
1413,2024-03-02,1,3,1,21,9,42.9,21.8,0,0,1,2.7,1.9,0.09,-1.7,-0.9,10,6,6,4,0,5,17,29.4,12,12,2,10,3,13,16,1,1,15.0,5,4,9,0
1414,2024-03-09,0,2,0,23,6,26.1,16.9,1,0,0,1.6,1.6,0.07,-1.6,-1.6,13,8,5,3,5,5,10,50.0,5,10,4,6,10,23,8,1,0,12.5,5,4,2,0
1415,2024-04-02,1,1,1,9,2,22.2,17.4,0,1,1,1.4,0.7,0.07,-0.4,-0.7,17,10,11,3,3,6,20,30.0,14,19,9,10,7,24,30,0,0,19.5,1,4,8,2
1416,2024-04-15,0,6,0,10,2,20.0,13.7,0,0,0,1.5,1.5,0.15,-1.5,-1.5,17,9,4,9,4,9,28,32.1,19,12,1,11,4,21,6,1,0,20.0,0,4,1,0
1417,2024-04-24,2,0,2,16,6,37.5,14.9,0,0,0,1.2,1.2,0.08,0.8,0.8,12,10,6,4,2,3,9,33.3,6,14,11,3,14,26,45,0,1,20.0,2,4,3,1
1418,2024-05-19,1,2,1,5,2,40.0,20.3,2,0,0,0.6,0.6,0.13,0.4,0.4,17,11,14,3,0,3,8,37.5,5,21,10,11,5,22,29,2,0,16.0,6,4,5,0
1419,2023-08-21,1,0,1,13,2,15.4,16.4,0,1,1,2.0,1.2,0.09,-1.0,-1.2,14,7,9,4,1,9,19,47.4,10,13,7,6,8,22,18,0,0,20.0,0,5,10,1
1420,2023-09-03,3,1,3,17,5,29.4,15.0,0,0,0,2.3,2.3,0.13,0.7,0.7,11,8,7,3,1,6,10,60.0,4,14,7,7,8,19,8,0,1,16.5,6,5,2,1
1421,2023-09-17,1,0,1,13,4,30.8,17.4,0,0,0,1.0,1.0,0.08,0.0,0.0,9,8,3,4,2,4,7,57.1,3,9,4,5,6,15,12,0,0,16.5,6,5,4,1
1422,2023-09-24,2,2,1,12,4,33.3,16.9,0,1,1,1.8,1.2,0.1,-0.8,-1.2,24,12,9,8,7,11,17,64.7,6,17,4,13,11,35,12,1,1,14.0,6,5,0,2
1423,2023-10-08,1,0,1,12,2,16.7,19.2,0,0,0,0.4,0.4,0.03,0.6,0.6,20,12,5,9,6,10,18,55.6,8,16,2,14,9,29,9,0,1,16.5,6,5,6,1
1424,2023-10-21,2,2,2,13,3,23.1,14.3,0,0,0,1.0,1.0,0.08,1.0,1.0,19,9,7,6,6,7,11,63.6,4,9,1,8,9,28,5,2,0,17.5,5,5,1,2
1425,2023-11-04,0,1,0,14,1,7.1,20.7,0,0,0,0.6,0.6,0.04,-0.6,-0.6,11,8,3,7,1,2,9,22.2,7,19,5,14,7,18,13,0,0,17.5,5,5,8,0
1426,2023-12-17,2,0,2,26,8,30.8,14.2,0,0,0,2.3,2.3,0.09,-0.3,-0.3,12,7,7,4,1,6,10,60.0,4,7,2,5,11,23,6,0,1,14.0,6,5,7,1
1427,2023-12-23,1,1,1,13,2,15.4,17.2,0,0,0,0.7,0.7,0.06,0.3,0.3,20,14,12,7,1,6,12,50.0,6,12,4,8,11,31,22,0,0,17.5,5,5,3,2
