Date,shots,shots_on_target,shots_on_target_pct,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,venue_code,time,day_code,hometeam_code,opponent_code,target,xg_rolling,npxg_rolling,shots_rolling,tackles_rolling,h2h_avg_result_3,h2h_avg_goals_3,h2h_avg_goals_against_3
2023-04-08,29,11,37.9,16.5,0,0,0,3.4,3.4,0.12,-1.4,-1.4,10,6,5,5,0,6,14,42.9,8,13,6,7,7,17,23,0,1,12.5,5,2,4,1,1.0666666666666658,0.8000000000000008,9.0,18.0,2.0,1.6666666666666667,1.6666666666666667
2023-04-08,9,3,33.3,15.2,0,0,0,0.8,0.8,0.09,1.2,1.2,17,10,7,9,1,6,14,42.9,8,23,7,16,7,24,25,0,1,15.0,5,0,7,1,1.2333333333333332,0.9666666666666668,10.333333333333334,20.0,0.6666666666666666,1.3333333333333333,1.0
2023-04-08,15,1,6.7,18.0,0,0,0,1.0,1.0,0.07,-1.0,-1.0,30,20,17,9,4,16,29,55.2,13,15,8,7,6,36,14,3,0,12.5,5,4,2,0,1.0999999999999996,1.100000000000002,11.666666666666666,18.333333333333332,2.0,1.3333333333333333,1.6666666666666667
2023-04-09,9,5,55.6,15.7,0,0,0,1.4,1.4,0.16,0.6,0.6,21,11,11,7,3,8,12,66.7,4,15,5,10,10,31,29,1,0,16.5,6,5,3,2,1.8666666666666663,1.6333333333333357,13.0,11.666666666666666,0.0,0.6666666666666666,3.3333333333333335
2023-04-09,20,6,30.0,14.0,0,0,1,3.9,3.1,0.16,-1.9,-1.1,22,12,11,6,5,13,30,43.3,17,9,2,7,11,33,12,1,1,16.5,6,3,5,2,1.1333333333333326,1.1333333333333349,9.666666666666666,14.0,1.0,3.3333333333333335,0.6666666666666666
2023-04-15,8,2,25.0,18.9,0,0,0,0.5,0.5,0.07,0.5,0.5,18,13,11,5,2,11,27,40.7,16,14,4,10,13,31,18,1,1,15.0,5,1,7,0,1.6333333333333329,1.3666666666666671,13.666666666666666,19.333333333333332,1.6666666666666667,1.0,0.3333333333333333
2023-04-15,26,10,38.5,17.2,0,0,0,2.9,2.9,0.12,-0.9,-0.9,24,13,9,10,5,11,20,55.0,9,12,1,11,6,30,10,0,0,15.0,5,7,1,1,1.8333333333333315,1.5666666666666682,15.666666666666666,19.333333333333332,1.3333333333333333,0.3333333333333333,1.0
2023-04-16,15,2,13.3,14.8,1,1,1,1.8,1.0,0.07,0.2,0.0,17,8,6,7,4,10,21,47.6,11,6,1,5,15,32,14,0,1,14.0,6,9,5,2,0.599999999999999,0.6000000000000018,5.333333333333333,14.0,0.6666666666666666,1.6666666666666667,2.6666666666666665
2023-04-16,10,5,50.0,13.9,0,0,1,2.7,2.0,0.2,-0.7,0.0,13,9,6,6,1,8,14,57.1,6,14,7,7,3,16,25,0,0,14.0,6,5,9,2,1.7999999999999996,1.8000000000000025,13.0,14.333333333333334,1.3333333333333333,2.0,1.6666666666666667
2023-04-22,12,2,16.7,19.8,0,0,0,0.5,0.5,0.04,-0.5,-0.5,15,11,9,5,1,11,18,61.1,7,11,2,9,5,20,21,0,1,15.0,5,10,4,2,0.6999999999999994,0.7000000000000016,8.0,14.666666666666666,1.0,1.3333333333333333,1.0
2023-04-22,10,5,50.0,22.4,0,0,0,0.4,0.4,0.04,-0.4,-0.4,14,9,6,6,2,4,13,30.8,9,11,5,6,12,26,26,0,0,15.0,5,4,10,2,1.033333333333333,1.0333333333333354,14.0,24.333333333333332,1.0,1.0,1.3333333333333333
2023-04-23,11,3,27.3,17.2,0,0,0,1.0,1.0,0.09,0.0,0.0,17,11,7,10,0,9,25,36.0,16,21,10,11,7,24,17,1,0,14.0,6,0,8,0,0.9999999999999999,0.7333333333333335,8.0,19.333333333333332,1.3333333333333333,2.6666666666666665,1.6666666666666667
2023-04-23,25,8,32.0,14.3,0,0,0,3.7,3.7,0.16,2.3,2.3,13,7,7,6,0,4,16,25.0,12,17,3,14,6,19,10,0,1,14.0,6,8,0,1,2.466666666666665,2.466666666666668,14.0,19.0,0.6666666666666666,1.3333333333333333,2.6666666666666665
2023-04-26,20,4,20.0,16.8,0,0,0,1.9,1.9,0.11,0.1,0.1,20,11,4,12,4,10,23,43.5,13,8,1,7,18,38,18,0,0,19.75,2,3,9,1,1.4999999999999993,1.233333333333335,10.333333333333334,15.666666666666666,0.6666666666666666,2.3333333333333335,1.3333333333333333
2023-04-26,7,2,28.6,15.5,0,0,0,0.8,0.8,0.11,0.2,0.2,13,11,9,2,2,6,12,50.0,6,16,7,9,18,31,13,0,1,19.75,2,9,3,0,1.0333333333333323,0.7666666666666684,8.333333333333334,13.666666666666666,0.3333333333333333,1.0,2.3333333333333335
2023-04-26,8,2,25.0,18.0,1,0,0,0.5,0.5,0.06,0.5,0.5,10,4,4,4,2,4,11,36.4,7,8,2,6,5,15,13,0,0,20.0,2,5,6,0,1.8999999999999997,1.666666666666669,11.333333333333334,16.333333333333332,0.0,0.0,3.0
2023-04-26,14,9,64.3,15.9,0,0,0,2.5,2.5,0.18,1.5,1.5,11,8,7,4,0,3,12,25.0,9,7,2,5,9,20,8,0,1,20.0,2,6,5,1,2.0999999999999988,1.833333333333335,13.666666666666666,11.333333333333334,1.0,3.0,0.0
2023-04-27,13,5,38.5,22.3,1,0,0,0.9,0.9,0.07,0.1,0.1,18,9,8,9,1,7,17,41.2,10,22,5,17,17,35,26,0,1,19.75,3,4,8,0,0.7666666666666663,0.7666666666666687,13.333333333333334,22.333333333333332,1.0,1.0,1.3333333333333333
2023-04-27,18,7,38.9,16.5,0,0,0,2.5,2.5,0.14,-0.5,-0.5,19,13,9,7,3,12,19,63.2,7,12,5,7,13,32,26,0,1,20.25,3,0,2,2,1.0666666666666664,0.8000000000000002,9.0,16.0,0.6666666666666666,0.6666666666666666,2.3333333333333335
2023-04-27,15,7,46.7,14.3,0,0,0,2.4,2.4,0.16,1.6,1.6,14,7,7,7,0,6,19,31.6,13,10,3,7,9,23,17,1,0,19.75,3,8,4,1,3.566666666666665,3.566666666666668,20.666666666666668,19.666666666666668,1.0,1.3333333333333333,1.0
2023-04-27,17,7,41.2,17.9,2,0,0,2.0,2.0,0.12,0.0,0.0,16,13,11,2,3,7,16,43.8,9,8,3,5,14,30,21,0,0,20.25,3,2,0,2,1.5333333333333325,1.533333333333334,14.333333333333334,14.333333333333334,1.3333333333333333,2.3333333333333335,0.6666666666666666
2023-04-29,8,4,50.0,16.1,0,0,0,1.7,1.7,0.23,1.3,1.3,23,15,10,10,3,8,14,57.1,6,12,6,6,11,34,23,1,0,12.5,5,9,10,0,1.199999999999999,0.9333333333333352,9.666666666666666,14.333333333333334,0.6666666666666666,2.3333333333333335,2.0
2023-04-29,15,5,33.3,18.1,1,1,1,2.1,1.3,0.09,1.9,1.7,21,13,9,8,4,8,10,80.0,2,7,1,6,5,26,30,0,1,12.5,5,10,9,1,0.7999999999999995,0.8000000000000016,10.666666666666666,16.0,0.3333333333333333,2.0,2.3333333333333335
2023-04-30,11,3,27.3,16.1,0,1,1,2.2,1.4,0.13,1.8,1.6,16,11,4,6,6,7,16,43.8,9,10,1,9,1,17,7,2,1,16.5,6,3,0,1,2.0333333333333328,1.7666666666666684,15.666666666666666,18.333333333333332,1.3333333333333333,1.6666666666666667,1.0
2023-04-30,10,6,60.0,20.1,0,0,0,2.0,2.0,0.2,1.0,1.0,24,15,15,7,2,17,28,60.7,11,10,4,6,8,32,18,1,0,16.5,6,0,3,0,1.4333333333333333,1.4333333333333336,12.666666666666666,17.666666666666668,0.6666666666666666,1.0,1.6666666666666667
2023-05-02,7,4,57.1,17.2,0,0,0,0.8,0.8,0.11,0.2,0.2,15,11,11,3,1,6,12,50.0,6,13,4,9,7,22,25,1,0,20.0,1,1,5,0,1.666666666666666,1.4000000000000006,13.0,19.0,0.6666666666666666,1.6666666666666667,1.3333333333333333
2023-05-02,16,9,56.3,13.0,0,0,0,1.7,1.7,0.11,1.3,1.3,12,4,2,6,4,4,13,30.8,9,10,2,8,7,19,12,0,1,20.0,1,5,1,1,1.5333333333333332,1.3000000000000025,9.0,14.666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667
2023-05-03,6,2,33.3,24.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4,12,8,4,7,1,4,13,30.8,9,6,1,5,11,23,28,0,0,20.0,2,9,6,0,1.4333333333333325,1.1666666666666685,10.0,17.666666666666668,0.0,0.6666666666666666,2.0
2023-05-03,16,7,43.8,16.3,0,0,0,2.3,2.3,0.14,0.7,0.7,16,9,3,8,5,9,15,60.0,6,7,1,6,5,21,12,0,1,20.0,2,6,9,1,2.4999999999999987,2.233333333333335,14.666666666666666,10.666666666666666,1.0,2.0,0.6666666666666666
2023-05-04,16,5,31.3,18.5,1,0,0,1.4,1.4,0.09,-1.4,-1.4,20,13,8,11,1,12,22,54.5,10,17,5,12,6,26,13,1,0,20.0,3,2,7,0,1.9333333333333325,1.9333333333333342,17.333333333333332,14.666666666666666,0.6666666666666666,1.6666666666666667,2.0
2023-05-04,21,5,23.8,19.3,0,1,1,2.3,1.5,0.07,-1.3,-1.5,15,8,8,4,3,9,20,45.0,11,19,5,14,10,25,5,0,1,20.0,3,7,2,1,1.6333333333333317,1.6333333333333346,18.0,20.666666666666668,0.3333333333333333,2.0,2.0
2023-05-06,8,3,37.5,12.7,0,0,0,0.9,0.9,0.11,0.1,0.1,13,6,6,6,1,4,20,20.0,16,13,2,11,14,27,22,0,1,15.0,5,0,10,1,1.8333333333333333,1.8333333333333333,13.0,20.0,1.0,3.3333333333333335,0.3333333333333333
2023-05-06,7,2,28.6,17.6,1,0,0,0.4,0.4,0.05,-0.4,-0.4,15,11,7,5,3,6,15,40.0,9,10,2,8,12,27,18,0,0,15.0,5,10,0,0,1.1333333333333326,0.8666666666666684,12.0,18.0,0.0,0.3333333333333333,3.6666666666666665
2023-05-07,19,4,21.1,18.2,0,0,0,1.2,1.2,0.06,-1.2,-1.2,14,7,5,5,4,3,13,23.1,10,13,6,7,10,24,19,2,0,19.0,6,2,9,0,2.2666666666666657,2.2666666666666675,20.666666666666668,15.333333333333334,0.6666666666666666,1.6666666666666667,1.3333333333333333
2023-05-07,10,6,60.0,16.6,0,0,0,1.3,1.3,0.13,-0.3,-0.3,23,18,12,6,5,10,22,45.5,12,14,3,11,8,31,24,0,0,16.5,6,5,8,1,1.6333333333333329,1.4000000000000024,11.333333333333334,11.666666666666666,0.6666666666666666,1.0,0.6666666666666666
2023-05-07,15,4,26.7,15.5,0,0,0,1.3,1.3,0.09,-0.3,-0.3,17,7,11,4,2,9,19,47.4,10,13,3,10,10,27,19,0,1,19.0,6,9,2,1,0.9666666666666656,0.9666666666666685,7.0,16.0,0.3333333333333333,1.3333333333333333,1.6666666666666667
2023-05-07,12,5,41.7,14.8,0,0,0,1.3,1.3,0.11,-1.3,-1.3,18,9,10,7,1,7,13,53.8,6,7,2,5,8,26,10,0,1,16.5,6,8,5,0,3.1333333333333315,3.133333333333335,18.333333333333332,17.0,0.3333333333333333,0.3333333333333333,1.0
2023-05-08,10,5,50.0,12.8,0,0,0,2.3,2.3,0.23,1.7,1.7,19,11,13,4,2,10,26,38.5,16,17,9,8,16,35,56,0,0,17.5,0,4,7,1,0.7666666666666663,0.7666666666666688,12.666666666666666,20.666666666666668,1.0,1.0,1.0
2023-05-08,23,5,21.7,13.3,0,0,0,3.2,3.2,0.15,-2.2,-2.2,11,7,1,8,2,5,18,27.8,13,9,4,5,6,17,6,0,1,17.5,0,7,4,0,2.199999999999998,1.9333333333333347,21.333333333333332,19.0,1.0,0.6666666666666666,1.3333333333333333
2023-05-14,7,2,28.6,7.6,0,0,0,1.6,1.6,0.27,-1.6,-1.6,16,11,9,4,3,6,14,42.9,8,10,2,8,11,27,17,0,1,14.0,6,4,6,0,1.1999999999999995,1.2000000000000022,11.0,17.0,0.0,0.6666666666666666,2.3333333333333335
2023-05-14,9,4,44.4,19.3,2,0,0,0.8,0.8,0.08,2.2,2.2,7,5,4,3,0,4,13,30.8,9,4,2,2,5,12,21,0,0,14.0,6,6,4,1,2.566666666666665,2.5666666666666687,15.666666666666666,11.333333333333334,1.0,2.3333333333333335,0.6666666666666666
2023-05-14,14,2,14.3,16.4,0,0,0,0.9,0.9,0.07,-0.9,-0.9,20,6,8,9,3,12,25,48.0,13,12,1,11,7,27,6,1,1,16.5,6,5,7,0,1.1666666666666663,1.1666666666666692,11.333333333333334,15.0,0.3333333333333333,1.3333333333333333,1.3333333333333333
2023-05-14,12,6,50.0,18.3,0,0,0,1.7,1.7,0.14,1.3,1.3,15,9,9,4,2,4,12,33.3,8,12,4,8,8,23,13,1,0,16.5,6,7,5,1,2.7999999999999985,2.533333333333335,23.333333333333332,16.666666666666668,0.6666666666666666,1.3333333333333333,1.3333333333333333
2023-05-18,22,8,36.4,13.3,1,0,0,3.6,3.6,0.17,-0.6,-0.6,11,10,3,8,0,9,24,37.5,15,9,3,6,9,20,9,0,1,19.5,3,8,7,1,2.466666666666665,2.466666666666668,17.333333333333332,15.0,1.0,0.6666666666666666,1.3333333333333333
2023-05-18,8,2,25.0,17.2,0,0,0,0.5,0.5,0.06,0.5,0.5,14,10,11,3,0,7,18,38.9,11,14,8,6,2,16,16,0,0,19.5,3,7,8,0,2.399999999999998,2.1333333333333346,18.666666666666668,13.666666666666666,1.0,1.3333333333333333,0.6666666666666666
2023-05-21,15,2,13.3,18.8,0,0,0,1.2,1.2,0.08,-0.2,-0.2,8,6,3,3,2,7,17,41.2,10,5,3,2,4,12,12,2,1,16.0,6,6,1,1,1.8666666666666651,1.8666666666666683,13.0,11.333333333333334,0.6666666666666666,1.3333333333333333,1.0
2023-05-21,13,6,46.2,15.7,1,0,0,1.2,1.2,0.1,-1.2,-1.2,17,12,9,6,2,9,16,56.3,7,16,6,10,6,23,14,1,0,16.0,6,1,6,0,1.1666666666666663,1.1666666666666672,9.0,19.0,0.3333333333333333,1.0,1.3333333333333333
2023-05-24,13,4,30.8,13.9,0,0,0,1.8,1.8,0.14,-0.8,-0.8,12,4,3,7,2,7,15,46.7,8,12,7,5,3,15,12,0,0,20.0,2,6,7,2,1.4333333333333318,1.4333333333333351,13.333333333333334,10.333333333333334,0.6666666666666666,3.6666666666666665,1.3333333333333333
2023-05-24,20,7,35.0,17.4,2,0,0,2.2,2.2,0.12,-1.2,-1.2,12,6,3,6,3,8,20,40.0,12,8,3,5,11,23,6,0,1,20.0,2,7,6,2,1.7999999999999983,1.8000000000000014,14.333333333333334,13.333333333333334,0.3333333333333333,1.3333333333333333,3.6666666666666665
2023-05-25,17,8,47.1,15.3,0,1,1,5.2,4.4,0.29,-1.2,-1.4,19,10,13,4,2,12,31,38.7,19,15,4,11,4,23,11,0,1,20.0,3,2,1,1,1.5333333333333323,1.533333333333334,17.333333333333332,16.666666666666668,1.6666666666666667,1.6666666666666667,0.3333333333333333
2023-05-25,14,5,35.7,19.2,0,0,0,1.9,1.9,0.14,-0.9,-0.9,21,13,11,8,2,9,23,39.1,14,19,5,14,6,27,8,3,0,20.0,3,1,2,0,0.833333333333333,0.8333333333333339,9.333333333333334,16.666666666666668,1.3333333333333333,0.3333333333333333,1.6666666666666667
2023-05-28,13,4,30.8,17.1,0,0,0,1.7,1.7,0.13,-0.7,-0.7,14,6,7,6,1,9,23,39.1,14,15,9,6,8,22,32,0,0,16.5,6,8,1,2,2.433333333333332,2.433333333333335,16.333333333333332,14.333333333333334,0.0,0.0,1.3333333333333333
2023-05-28,22,4,18.2,17.8,1,0,0,2.2,2.2,0.1,-2.2,-2.2,21,9,9,9,3,11,25,44.0,14,10,3,7,7,28,10,0,1,16.5,6,1,8,2,1.2999999999999996,1.3000000000000005,11.333333333333334,17.666666666666668,1.0,1.3333333333333333,0.0
2023-08-13,10,4,40.0,13.2,1,0,0,1.4,1.4,0.14,-0.4,-0.4,13,9,6,5,2,6,16,37.5,10,14,5,9,7,20,18,0,1,16.5,6,1,3,2,1.7666666666666664,1.7666666666666673,16.333333333333332,19.666666666666668,1.3333333333333333,0.6666666666666666,1.3333333333333333
2023-08-13,13,1,7.7,17.8,0,0,0,1.3,1.3,0.1,-0.3,-0.3,19,9,10,6,3,5,15,33.3,10,19,2,17,10,29,39,0,0,16.5,6,3,1,2,2.666666666666666,2.133333333333335,17.0,19.333333333333332,1.6666666666666667,1.3333333333333333,0.6666666666666666
2023-08-19,7,1,14.3,20.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3,10,4,3,6,1,5,19,26.3,14,11,7,4,7,17,11,0,0,20.0,5,8,6,0,2.199999999999998,2.2000000000000015,15.666666666666666,14.333333333333334,0.0,0.0,3.0
2023-08-19,22,6,27.3,15.6,1,0,0,2.1,2.1,0.09,-2.1,-2.1,22,11,9,9,4,13,27,48.1,14,18,3,15,8,30,18,0,0,17.5,5,2,0,0,2.599999999999999,2.3333333333333344,17.333333333333332,17.666666666666668,1.3333333333333333,2.6666666666666665,1.0
2023-08-19,17,6,35.3,13.8,0,0,0,1.7,1.7,0.1,-0.7,-0.7,15,9,10,4,1,10,20,50.0,10,18,9,9,5,20,20,0,1,17.5,5,0,2,1,1.8,1.8,12.0,18.666666666666668,0.6666666666666666,1.0,2.6666666666666665
2023-08-19,14,4,28.6,17.9,0,0,0,1.0,1.0,0.07,0.0,0.0,11,7,4,6,1,4,9,44.4,5,9,3,6,4,15,10,1,1,20.0,5,6,8,1,1.2666666666666655,1.2666666666666684,12.333333333333334,9.0,1.0,3.0,0.0
2023-08-20,11,5,45.5,19.6,0,1,1,1.8,1.0,0.09,1.2,1.0,14,6,6,7,1,6,21,28.6,15,15,4,11,18,32,27,0,1,16.5,6,9,1,1,1.1333333333333324,1.133333333333335,9.666666666666666,17.333333333333332,1.0,1.3333333333333333,1.3333333333333333
2023-08-20,16,3,18.8,17.1,0,0,1,2.5,1.7,0.11,-1.5,-0.7,16,11,5,8,3,3,8,37.5,5,8,3,5,3,19,13,1,0,16.5,6,1,9,0,1.8333333333333333,1.833333333333334,15.333333333333334,18.333333333333332,1.0,1.3333333333333333,1.3333333333333333
2023-08-21,14,2,14.3,16.4,1,0,0,1.0,1.0,0.07,-1.0,-1.0,14,10,7,4,3,6,12,50.0,6,7,4,3,5,19,19,0,1,20.0,0,10,5,0,0.9999999999999992,0.7333333333333351,11.333333333333334,17.0,0.3333333333333333,1.3333333333333333,1.6666666666666667
2023-08-21,13,2,15.4,16.4,0,1,1,2.0,1.2,0.09,-1.0,-1.2,14,7,9,4,1,9,19,47.4,10,13,7,6,8,22,18,0,0,20.0,0,5,10,1,1.2999999999999996,1.3000000000000025,13.333333333333334,18.333333333333332,0.6666666666666666,1.3333333333333333,1.3333333333333333
2023-08-26,25,10,40.0,19.5,1,0,0,1.5,1.5,0.06,-0.5,-0.5,12,6,6,3,3,8,17,47.1,9,10,1,9,6,18,12,1,1,17.5,5,7,9,0,1.466666666666665,1.466666666666668,13.333333333333334,13.666666666666666,1.3333333333333333,2.6666666666666665,0.6666666666666666
2023-08-26,12,7,58.3,12.3,0,0,0,3.0,3.0,0.27,0.0,0.0,15,11,12,2,1,9,16,56.3,7,19,10,9,19,34,43,0,0,17.5,5,9,7,1,1.1666666666666659,0.9000000000000018,10.666666666666666,14.333333333333334,0.6666666666666666,0.6666666666666666,2.6666666666666665
2023-08-27,9,4,44.4,17.2,1,0,0,0.9,0.9,0.1,1.1,1.1,12,7,6,4,2,5,15,33.3,10,12,4,8,8,20,19,1,0,16.5,6,3,8,1,1.7999999999999992,1.533333333333335,14.666666666666666,18.333333333333332,1.3333333333333333,1.0,0.0
2023-08-27,23,8,34.8,18.3,1,0,0,2.0,2.0,0.09,-1.0,-1.0,19,12,10,6,3,11,21,52.4,10,8,2,6,5,24,15,1,1,16.5,6,8,3,0,1.8666666666666647,1.866666666666668,14.0,11.666666666666666,0.6666666666666666,0.0,1.0
2023-09-02,15,6,40.0,17.3,0,0,0,1.3,1.3,0.09,1.7,1.7,8,3,3,3,2,3,16,18.8,13,13,3,10,11,19,12,0,1,17.5,5,7,8,1,1.399999999999998,1.4000000000000015,17.666666666666668,12.666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333
2023-09-02,9,2,22.2,14.6,0,0,0,1.2,1.2,0.14,-0.2,-0.2,18,9,11,6,1,9,19,47.4,10,11,4,7,3,21,14,1,0,17.5,5,8,7,0,1.3333333333333317,1.333333333333335,14.333333333333334,14.333333333333334,1.3333333333333333,0.3333333333333333,1.3333333333333333
2023-09-03,17,5,29.4,15.0,0,0,0,2.3,2.3,0.13,0.7,0.7,11,8,7,3,1,6,10,60.0,4,14,7,7,8,19,8,0,1,16.5,6,5,2,1,1.3999999999999995,1.1333333333333357,12.333333333333334,19.0,1.3333333333333333,2.0,1.0
2023-09-03,10,2,20.0,16.5,0,0,0,0.9,0.9,0.09,0.1,0.1,15,6,8,6,1,10,22,45.5,12,21,8,13,8,23,28,0,0,16.5,6,2,5,0,2.833333333333332,2.5666666666666678,19.333333333333332,18.333333333333332,0.6666666666666666,1.0,2.0
2023-09-16,10,8,80.0,17.1,0,0,0,1.7,1.7,0.17,1.3,1.3,19,9,11,7,1,9,31,29.0,22,13,6,7,10,29,19,0,0,15.0,5,7,2,1,1.666666666666665,1.666666666666668,20.0,10.666666666666666,0.3333333333333333,1.0,1.6666666666666667
2023-09-16,29,13,44.8,16.4,1,0,0,3.6,3.6,0.13,-0.6,-0.6,11,7,5,5,1,5,9,55.6,4,7,1,6,7,18,9,0,0,15.0,5,6,9,1,1.3333333333333321,1.333333333333335,14.0,10.333333333333334,1.6666666666666667,1.3333333333333333,1.0
2023-09-16,6,3,50.0,12.1,0,0,0,0.9,0.9,0.16,0.1,0.1,14,9,9,3,2,7,14,50.0,7,17,11,6,14,28,34,0,1,15.0,5,9,6,0,2.0333333333333328,1.7666666666666686,12.666666666666666,15.333333333333334,1.3333333333333333,1.0,1.6666666666666667
2023-09-16,14,4,28.6,18.6,1,0,0,1.0,1.0,0.07,0.0,0.0,16,10,6,4,6,10,16,62.5,6,7,0,7,4,20,2,0,1,15.0,5,2,7,0,2.7333333333333325,2.4666666666666677,16.333333333333332,18.666666666666668,0.6666666666666666,1.3333333333333333,1.0
2023-09-17,13,4,30.8,17.4,0,0,0,1.0,1.0,0.08,0.0,0.0,9,8,3,4,2,4,7,57.1,3,9,4,5,6,15,12,0,0,16.5,6,5,4,1,1.7333333333333327,1.4666666666666692,14.666666666666666,15.0,0.0,0.6666666666666666,1.6666666666666667
2023-09-17,8,1,12.5,21.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,19,13,13,3,3,7,17,41.2,10,13,6,7,10,29,17,0,1,16.5,6,4,5,0,1.5999999999999996,1.600000000000002,10.0,17.666666666666668,1.0,1.3333333333333333,0.6666666666666666
2023-09-24,13,5,38.5,16.0,0,0,0,1.4,1.4,0.11,0.6,0.6,28,15,14,11,3,9,17,52.9,8,7,3,4,6,34,22,2,0,14.0,6,0,5,2,1.5333333333333332,1.5333333333333334,11.666666666666666,17.333333333333332,0.0,1.0,2.6666666666666665
2023-09-24,11,4,36.4,13.5,0,0,0,1.1,1.1,0.1,-0.1,-0.1,24,18,13,9,2,12,21,57.1,9,17,7,10,8,32,30,0,0,14.0,6,9,3,0,1.8999999999999988,1.6333333333333349,9.666666666666666,14.333333333333334,0.0,0.3333333333333333,1.3333333333333333
2023-09-24,12,4,33.3,16.9,0,1,1,1.8,1.2,0.1,-0.8,-1.2,24,12,9,8,7,11,17,64.7,6,17,4,13,11,35,12,1,1,14.0,6,5,0,2,1.766666666666666,1.5000000000000024,14.333333333333334,11.333333333333334,1.0,2.6666666666666665,1.0
2023-09-24,21,6,28.6,19.3,2,1,1,3.0,2.2,0.11,0.0,-0.2,17,11,6,6,5,6,20,30.0,14,13,3,10,9,26,20,0,1,14.0,6,3,9,1,1.466666666666666,1.2000000000000017,11.0,15.666666666666666,1.0,1.3333333333333333,0.3333333333333333
2023-09-30,24,8,33.3,19.8,0,0,0,2.2,2.2,0.09,-1.2,-1.2,23,19,13,5,5,12,19,63.2,7,17,3,14,11,34,15,0,1,17.5,5,0,3,1,1.3333333333333333,1.3333333333333333,12.666666666666666,18.666666666666668,0.6666666666666666,1.3333333333333333,2.3333333333333335
2023-09-30,19,3,15.8,15.5,0,0,0,1.3,1.3,0.07,-1.3,-1.3,32,21,12,12,8,10,20,50.0,10,8,2,6,4,36,13,1,1,15.0,5,2,10,0,1.3333333333333324,1.3333333333333341,15.333333333333334,17.666666666666668,0.6666666666666666,1.3333333333333333,1.3333333333333333
2023-09-30,12,4,33.3,14.9,0,0,0,1.3,1.3,0.11,-0.3,-0.3,15,7,10,3,2,10,19,52.6,9,20,11,9,6,21,24,0,0,17.5,5,3,0,0,1.7333333333333325,1.4666666666666686,14.333333333333334,16.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
2023-09-30,8,2,25.0,13.5,0,0,0,0.9,0.9,0.11,0.1,0.1,26,10,20,4,2,8,21,38.1,13,18,8,10,17,43,40,0,0,15.0,5,10,2,1,1.166666666666666,0.9000000000000017,12.0,16.666666666666668,0.3333333333333333,1.3333333333333333,1.3333333333333333
2023-10-08,4,0,0.0,14.9,0,0,0,0.5,0.5,0.12,-0.5,-0.5,22,12,12,4,6,11,18,61.1,7,10,3,7,5,27,16,0,0,16.5,6,6,5,0,2.133333333333332,2.133333333333335,18.666666666666668,11.333333333333334,1.0,2.0,0.6666666666666666
2023-10-08,12,2,16.7,19.2,0,0,0,0.4,0.4,0.03,0.6,0.6,20,12,5,9,6,10,18,55.6,8,16,2,14,9,29,9,0,1,16.5,6,5,6,1,1.6999999999999995,1.5000000000000024,14.0,14.666666666666666,0.0,0.6666666666666666,2.0
2023-10-08,5,3,60.0,14.9,1,0,0,1.2,1.2,0.23,0.8,0.8,11,9,4,5,2,3,9,33.3,6,8,1,7,8,19,9,0,1,14.0,6,9,8,2,1.6666666666666654,1.6666666666666685,9.666666666666666,17.666666666666668,0.6666666666666666,0.6666666666666666,2.6666666666666665
2023-10-08,13,3,23.1,18.8,0,1,1,2.3,1.6,0.12,-0.3,-0.6,22,17,8,9,5,12,25,48.0,13,12,5,7,11,33,19,1,0,14.0,6,3,7,2,1.7333333333333327,1.4666666666666686,14.0,14.666666666666666,1.0,1.0,1.3333333333333333
2023-10-08,10,3,30.0,12.1,0,0,0,2.0,2.0,0.2,0.0,0.0,8,6,3,4,1,3,9,33.3,6,12,0,12,3,11,19,0,0,14.0,6,8,9,2,1.1666666666666652,1.166666666666668,13.0,15.666666666666666,1.3333333333333333,2.6666666666666665,0.6666666666666666
2023-10-08,14,3,21.4,16.9,2,0,0,2.3,2.3,0.17,-0.3,-0.3,17,10,9,7,1,6,13,46.2,7,13,5,8,13,30,14,0,1,14.0,6,7,3,2,1.4999999999999982,1.500000000000001,16.666666666666668,13.0,1.0,1.3333333333333333,1.0
2023-10-21,17,3,17.6,17.8,1,0,0,1.2,1.2,0.07,-1.2,-1.2,20,11,9,9,2,5,14,35.7,9,7,0,7,11,31,24,1,0,15.0,5,10,8,0,0.7666666666666658,0.7666666666666684,9.666666666666666,18.333333333333332,1.0,0.6666666666666666,0.6666666666666666
2023-10-21,13,3,23.1,14.3,0,0,0,1.0,1.0,0.08,1.0,1.0,19,9,7,6,6,7,11,63.6,4,9,1,8,9,28,5,2,0,17.5,5,5,1,2,1.0666666666666662,0.8666666666666692,12.333333333333334,17.666666666666668,1.0,2.0,0.6666666666666666
